customer_id,application_id,application_hour,application_day_of_week,account_open_year,referral_code,random_noise_1,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,preferred_contact_encoded,account_status_encoded,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,previous_zip_code,loan_term,interest_rate,loan_to_value_ratio,loan_officer_id,marketing_campaign,loan_amount,loan_purpose,origination_channel,loan_type,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow
100061,601527,2,3,2010,REF2704,0.2874778389455767,16,2,1,1,0,1,58,50000.0,0.9,1,1,1,2,708,13,4.2,50.400000000000006,114400.0,0.0,0,0,0,0,0.372,NY,5.4,72000,1910.0,146.0,116.0,918,360,0.0498,0.618,999,N,266400.0,6,2,1,4166.67,1068.3,1426.84,0.6,0.6,0.34,0.35,40040.0,40040.0,74360.0,2495.14,29941.68,5.33,306440.0,1671.53
100062,565225,10,1,2013,REF0000,2.102004592759226,12,4,1,1,0,1,46,194100.0,4.6,0,2,1,3,717,16,8.3,99.6,500000.0,0.0,2,2,0,0,0.39,PA,4.7,61000,1330.0,104.0,91.0,891,360,0.0498,0.767,1015,V,365500.0,6,2,1,16175.0,5290.52,1957.62,0.45,0.45,0.12,0.54,268000.0,268000.0,232000.0,7248.14,86977.68,1.88,633500.0,8926.86
100063,633334,12,1,2010,REF5273,-0.0450631696986099,3,2,1,1,0,1,19,33000.0,1.1,0,4,0,0,688,9,1.0,12.0,34400.0,0.0,0,0,0,0,0.202,CA,5.5,75000,1670.0,165.0,125.0,998,36,0.1211,0.0,1047,F,17800.0,2,0,0,2750.0,490.68,592.15,0.39,0.39,0.22,0.23,7808.8,7808.8,26591.2,1082.83,12993.96,0.54,25608.8,1667.17
100064,591704,20,1,2017,REF7681,0.9554357608529204,12,2,1,1,1,1,38,70100.0,8.9,0,0,1,3,750,13,8.9,106.8,145000.0,0.0,1,1,0,0,0.42,NY,5.5,72000,1750.0,142.0,120.0,689,48,0.106,0.0,1005,T,12800.0,2,3,0,5841.67,1222.16,328.34,0.26,0.27,0.06,0.92,133980.0,133980.0,11020.0,1550.5,18606.0,0.18,146780.0,4291.17
100065,579423,15,5,2010,REF0000,-0.9657582450785004,15,1,1,1,0,1,54,49900.0,6.3,0,2,1,2,684,14,8.6,103.2,34400.0,0.0,4,4,0,0,0.287,TX,4.2,61000,1410.0,103.0,85.0,543,12,0.119,0.0,1004,Q,4600.0,2,2,0,4158.0,1182.23,408.49,0.38,0.38,0.1,0.77,26556.8,26556.8,7843.2,1590.72,19088.64,0.09,31156.8,2567.61
100066,640092,5,6,2016,REF0000,-0.7689514287552994,11,3,0,0,0,4,46,82200.0,0.8,3,4,1,2,736,4,6.5,78.0,67100.0,0.0,3,3,0,0,0.229,NY,5.3,72000,2050.0,141.0,110.0,492,360,0.0583,0.858,998,D,180400.0,6,3,1,6850.0,845.4,1061.95,0.28,0.28,0.16,0.22,14963.3,14963.3,52136.7,1907.35,22888.2,2.19,195363.3,4942.65
100067,563500,6,4,2021,REF7665,0.2348210129995062,8,3,1,1,1,2,37,78000.0,6.1,0,0,1,0,775,6,7.3,87.6,187300.0,0.0,2,2,0,0,0.255,NY,4.7,72000,1700.0,141.0,110.0,767,36,0.1119999999999999,0.0,1003,J,14200.0,3,1,0,6500.0,557.6,466.24,0.16,0.16,0.07,0.6,112754.6,112754.6,74545.4,1023.84,12286.08,0.18,126954.6,5476.16
100068,554889,16,0,2018,REF0000,-0.3916803558969349,11,1,1,1,0,1,47,32400.0,8.6,0,2,0,1,795,8,11.0,132.0,36400.0,0.0,1,1,0,0,0.372,WA,5.4,78000,2040.0,152.0,125.0,176,360,0.0424,0.677,1055,H,284100.0,6,2,1,2700.0,810.46,1395.94,0.82,0.82,0.52,0.59,21548.8,21548.8,14851.2,2206.4,26476.8,8.77,305648.8,493.6
100069,558728,4,5,2014,REF0000,-1.139935101605905,7,2,1,0,1,0,39,47900.0,10.1,0,1,0,1,714,11,16.9,202.8,111900.0,0.0,2,2,0,0,0.48,CA,5.8,75000,1970.0,160.0,125.0,633,36,0.0981,0.0,1046,Q,12500.0,5,3,0,3991.67,541.35,402.23,0.24,0.24,0.1,0.36,40395.9,40395.9,71504.1,943.58,11322.96,0.26,52895.9,3048.09
100070,600691,20,2,2016,REF0000,0.3289733256075525,9,2,1,1,0,1,33,108600.0,7.3,0,2,1,4,764,5,8.7,104.4,267100.0,0.0,1,1,1,0,0.24,VA,3.7,74000,1670.0,127.0,110.0,591,0,0.1835999999999999,0.0,1083,T,15500.0,4,0,2,9050.0,2903.16,465.0,0.37,0.37,0.05,0.42,111380.7,111380.7,155719.3,3368.16,40417.92,0.14,126880.7,5681.84
100071,572125,13,0,2012,REF0000,2.2265321927000743,4,1,1,0,0,0,24,22200.0,2.9,0,4,0,1,642,13,6.0,72.0,51300.0,0.0,2,2,0,0,0.347,CA,5.8,75000,1970.0,154.0,124.0,856,360,0.07,0.827,1044,B,420100.0,6,2,1,1850.0,339.22,2794.94,1.69,1.69,1.51,0.42,21340.8,21340.8,29959.2,3134.16,37609.92,18.92,441440.8,-1284.16
100072,626535,19,2,2020,REF2766,1.2614829956656637,7,4,1,0,0,2,34,65400.0,0.7,0,3,1,0,715,16,8.1,97.2,41600.0,0.0,2,2,0,0,0.362,GA,4.0,58000,1400.0,105.0,88.0,513,360,0.0696,0.627,1001,J,346600.0,1,3,1,5450.0,678.9,2296.63,0.55,0.55,0.42,0.66,27456.0,27456.0,14144.0,2975.53,35706.36,5.3,374056.0,2474.47
100073,576863,4,5,2020,REF0000,-1.434321851995518,14,1,1,1,0,2,45,62300.0,7.0,0,1,2,0,725,14,8.3,99.6,133100.0,0.0,0,0,0,0,0.305,NC,4.1,54000,1310.0,113.0,96.0,167,60,0.0993,0.0,1050,A,13600.0,2,2,0,5191.67,1211.09,288.49,0.29,0.29,0.06,0.65,85982.6,85982.6,47117.4,1499.58,17994.96,0.22,99582.6,3692.09
100074,596438,18,5,2013,REF0000,1.249741183918201,11,1,1,0,1,4,53,26600.0,10.3,0,4,1,1,675,16,14.1,169.2,63300.0,0.0,1,1,0,0,0.384,TX,4.0,61000,1430.0,102.0,79.0,410,12,0.1153,0.0,1003,Q,13800.0,5,2,0,2217.0,412.14,1223.08,0.74,0.74,0.55,0.54,34308.6,34308.6,28991.4,1635.22,19622.64,0.52,48108.6,581.45
100075,552406,12,3,2021,REF1528,-1.3905438725617965,10,2,1,0,0,3,39,29000.0,3.7,0,0,1,1,716,9,12.4,148.8,77700.0,0.0,2,2,0,0,0.402,NJ,4.5,82000,1900.0,146.0,117.0,771,0,0.1746,0.0,1014,D,8700.0,4,0,2,2416.67,929.39,261.0,0.49,0.49,0.11,0.25,19347.3,19347.3,58352.7,1190.39,14284.68,0.3,28047.3,1226.28
100076,633616,18,2,2023,REF4225,0.8269647136363408,5,2,1,1,0,4,32,73900.0,11.0,0,2,1,0,754,10,8.1,97.2,97400.0,0.0,1,1,1,0,0.384,MA,4.4,81000,1820.0,140.0,122.0,162,0,0.1703,0.0,1093,M,10100.0,4,1,2,6158.33,1988.27,303.0,0.37,0.37,0.05,0.22,21915.0,21915.0,75485.0,2291.27,27495.24,0.14,32015.0,3867.06
100077,622264,12,4,2010,REF0000,-0.0861084326392215,11,1,1,1,0,2,41,42600.0,9.0,0,4,1,2,647,12,5.4,64.80000000000001,95400.0,0.0,1,1,0,0,0.243,GA,3.6,58000,1530.0,109.0,84.0,445,360,0.079,0.778,1000,H,125400.0,1,1,1,3550.0,962.87,911.41,0.53,0.53,0.26,0.55,52374.6,52374.6,43025.4,1874.28,22491.36,2.94,177774.6,1675.72
100078,631948,17,3,2023,REF0000,0.757185163414993,13,2,0,0,0,1,55,33800.0,9.7,3,2,0,0,796,12,2.7,32.400000000000006,82500.0,0.0,2,2,0,0,0.283,OH,4.3,56000,1370.0,99.0,85.0,466,360,0.032,0.941,1041,Q,487100.0,6,2,1,2816.67,518.79,2106.55,0.93,0.93,0.75,0.63,51727.5,51727.5,30772.5,2625.34,31504.08,14.41,538827.5,191.33
100079,629986,18,6,2015,REF0000,1.0316600876212108,8,3,1,1,0,0,45,80100.0,9.3,2,4,2,1,741,12,12.5,150.0,229300.0,0.0,4,4,0,0,0.443,NY,5.2,72000,1450.0,132.0,107.0,790,0,0.1672,0.0,1002,N,5300.0,4,2,2,6675.0,620.24,159.0,0.12,0.12,0.02,0.14,33019.2,33019.2,196280.8,779.24,9350.88,0.07,38319.2,5895.76
100080,620471,7,0,2020,REF0000,0.1980996020953782,12,1,1,1,0,4,46,20400.0,6.5,0,4,1,1,691,18,6.7,80.4,41700.0,0.0,1,1,0,0,0.491,AZ,4.4,58000,1220.0,113.0,95.0,333,180,0.0759,0.812,1086,B,332000.0,1,1,1,1700.0,538.78,3094.69,2.14,2.14,1.82,0.24,10216.5,10216.5,31483.5,3633.47,43601.64,16.27,342216.5,-1933.47
100081,631987,9,1,2020,REF0000,-1.8227149215805587,4,2,1,1,1,1,24,24100.0,0.0,2,3,1,0,602,11,6.0,72.0,62900.0,0.0,4,4,0,0,0.258,TX,4.1,61000,1680.0,115.0,100.0,906,360,0.0771999999999999,0.753,997,C,336700.0,1,1,1,2008.33,376.87,2405.18,1.38,1.39,1.2,0.41,25851.9,25851.9,37048.1,2782.05,33384.6,13.97,362551.9,-773.72
100082,641122,19,6,2014,REF0000,-0.3680706004271779,13,2,1,0,0,0,55,92900.0,1.0,0,1,1,2,820,12,10.7,128.39999999999998,123800.0,0.0,3,3,0,0,0.419,MO,3.8,55000,1250.0,94.0,75.0,542,360,0.0438,0.567,1059,M,320500.0,1,2,1,7742.0,2743.22,1601.15,0.56,0.56,0.21,0.19,23522.0,23522.0,100278.0,4344.37,52132.44,3.45,344022.0,3397.3
100083,547683,18,1,2011,REF0000,0.0497589883596793,9,1,1,0,0,0,29,20000.0,7.6,0,3,1,0,719,13,11.0,132.0,40600.0,0.0,1,1,0,0,0.287,CA,5.5,75000,1920.0,157.0,131.0,154,36,0.1217,0.0,1048,N,12600.0,0,3,0,1666.67,490.26,419.52,0.55,0.55,0.25,0.62,25212.6,25212.6,15387.4,909.78,10917.36,0.63,37812.6,756.89
100084,638151,23,5,2013,REF0000,-0.3950229906122585,14,2,0,1,0,1,48,32700.0,9.4,0,1,1,3,727,18,15.3,183.6,65200.0,0.0,2,2,0,1,0.426,NC,4.0,54000,1570.0,106.0,88.0,632,48,0.1096,0.0,1050,U,22500.0,5,2,0,2725.0,220.59,581.09,0.29,0.29,0.21,0.72,46618.0,46618.0,18582.0,801.68,9620.16,0.69,69118.0,1923.32
100085,598891,12,1,2014,REF0000,-0.3664693991275412,8,1,0,1,0,3,49,20000.0,4.2,0,2,1,1,776,6,7.0,84.0,61500.0,0.0,1,1,0,0,0.318,NY,5.1,72000,1500.0,149.0,115.0,391,0,0.1702,0.0,1003,N,4200.0,4,3,2,1667.0,582.77,126.0,0.42,0.43,0.08,0.19,11746.5,11746.5,49753.5,708.77,8505.24,0.21,15946.5,957.9
100086,611118,3,6,2016,REF0000,-0.3951188861265099,7,3,1,1,1,1,23,46500.0,5.2,0,2,0,1,734,8,5.0,60.0,89500.0,0.0,1,1,0,0,0.242,GA,3.6,58000,1320.0,102.0,87.0,781,360,0.0664,0.772,998,W,456300.0,6,1,1,3875.0,497.66,2926.27,0.88,0.88,0.76,0.35,31056.5,31056.5,58443.5,3423.93,41087.16,9.81,487356.5,451.07
100087,554925,7,4,2018,REF8132,0.6269503824369249,7,2,1,1,0,4,38,35500.0,2.8,0,3,0,1,602,9,9.9,118.8,25200.0,0.0,2,2,0,0,0.37,MO,4.0,55000,1460.0,95.0,78.0,498,24,0.1382,0.0,1056,H,18400.0,0,2,0,2958.0,403.96,881.87,0.44,0.43,0.3,0.49,12348.0,12348.0,12852.0,1285.83,15429.96,0.52,30748.0,1672.5
100088,564525,12,0,2019,REF0000,-0.4533694897097565,14,1,1,0,0,4,62,29500.0,4.9,0,2,0,0,748,7,18.5,222.0,72700.0,0.0,2,2,0,0,0.435,TX,4.0,61000,1500.0,104.0,86.0,654,0,0.1819,0.0,1002,N,9300.0,4,1,2,2458.33,719.96,279.0,0.41,0.41,0.11,0.45,32715.0,32715.0,39985.0,998.96,11987.52,0.32,42015.0,1459.37
100089,638139,5,5,2015,REF0000,2.159024511846852,6,0,0,1,1,1,33,37800.0,6.4,0,1,1,2,739,14,10.1,121.2,107400.0,0.0,0,0,0,0,0.304,TX,4.2,61000,1480.0,111.0,87.0,987,0,0.1905,0.0,1005,A,9700.0,4,2,2,3150.0,232.93,291.0,0.17,0.17,0.09,0.22,24057.6,24057.6,83342.4,523.93,6287.16,0.26,33757.6,2626.07
100090,570532,16,3,2020,REF0000,-0.3938352284129808,10,1,1,1,0,0,34,20000.0,6.4,0,1,1,0,698,19,10.6,127.2,44500.0,0.0,1,1,0,0,0.363,TX,4.5,61000,1270.0,108.0,85.0,980,48,0.1374,0.0,1005,Q,23400.0,0,1,0,1666.67,160.75,636.39,0.48,0.48,0.38,0.17,7565.0,7565.0,36935.0,797.14,9565.68,1.17,30965.0,869.53
100091,635381,22,6,2011,REF0000,0.270444770918899,2,1,0,1,1,1,45,115500.0,11.0,0,1,1,2,785,10,21.1,253.2,107100.0,0.0,0,0,0,0,0.458,MO,3.8,55000,1400.0,93.0,79.0,490,48,0.1027999999999999,0.0,1056,C,2700.0,2,3,0,9625.0,1113.01,68.84,0.12,0.12,0.01,0.55,59333.4,59333.4,47766.6,1181.85,14182.2,0.02,62033.4,8443.15
100092,599231,7,3,2011,REF0000,-0.1111632691247038,14,2,1,1,0,4,57,53000.0,7.6,2,2,2,1,784,24,7.0,84.0,92700.0,0.0,2,2,0,0,0.427,NJ,5.4,82000,1780.0,135.0,114.0,894,360,0.038,0.513,1011,Z,324100.0,6,2,1,4416.67,1006.21,1510.17,0.57,0.57,0.34,0.67,62016.3,62016.3,30683.7,2516.38,30196.56,6.12,386116.3,1900.29
100093,564363,18,3,2018,REF8569,0.9460680777859588,11,2,1,0,0,3,42,39500.0,1.8,0,1,0,1,756,3,13.8,165.60000000000002,110500.0,0.0,1,1,0,0,0.33,TX,3.4,61000,1500.0,106.0,82.0,632,48,0.1016,0.0,1000,N,3600.0,2,2,0,3291.67,412.36,91.58,0.15,0.15,0.03,0.46,51051.0,51051.0,59449.0,503.94,6047.28,0.09,54651.0,2787.73
100094,591198,1,6,2015,REF0000,-1.5335069769077614,6,8,1,0,1,2,46,44100.0,10.8,0,3,1,0,679,12,6.7,80.4,115600.0,0.0,4,4,0,0,0.262,PA,4.7,61000,1450.0,93.0,78.0,394,180,0.0715,0.769,1013,L,131100.0,6,1,1,3675.0,288.39,1189.39,0.4,0.4,0.32,0.76,87624.8,87624.8,27975.2,1477.78,17733.36,2.97,218724.8,2197.22
100095,580963,3,0,2023,REF0000,-0.8244320697801354,16,3,1,0,0,3,51,29900.0,2.0,0,4,2,0,737,14,5.2,62.400000000000006,69900.0,0.0,2,2,0,0,0.284,FL,5.0,55000,1320.0,112.0,82.0,929,360,0.0579999999999999,0.74,1081,W,108600.0,6,2,1,2491.67,127.69,637.21,0.31,0.31,0.26,0.43,29777.4,29777.4,40122.6,764.9,9178.8,3.63,138377.4,1726.77
100096,559649,7,5,2011,REF0000,-1.471589455833846,5,1,1,1,0,3,30,55800.0,4.7,0,0,0,0,704,6,0.7,8.399999999999999,39200.0,0.0,0,0,0,0,0.141,FL,4.5,55000,1150.0,114.0,87.0,895,360,0.0518,0.645,1079,O,464800.0,6,1,1,4650.0,1030.94,2546.53,0.77,0.77,0.55,0.59,23245.6,23245.6,15954.4,3577.47,42929.64,8.33,488045.6,1072.53
100097,601029,16,6,2016,REF4139,0.230084759988939,11,1,1,0,0,0,41,85000.0,2.7,1,1,1,2,725,5,12.6,151.2,65500.0,0.0,3,3,0,0,0.282,VA,3.4,74000,1700.0,133.0,111.0,370,360,0.0775,0.692,1083,H,394800.0,1,0,1,7083.33,1469.05,2828.4,0.61,0.61,0.4,0.63,0.0,41396.0,24104.0,4297.45,51569.4,4.64,436196.0,2785.88
100098,632910,13,5,2014,REF2858,1.299857625825394,7,3,1,1,0,1,39,26200.0,10.3,1,1,0,0,736,3,15.3,183.6,52900.0,0.0,2,2,0,0,0.349,OH,4.5,56000,1420.0,97.0,88.0,201,0,0.1631,0.0,1043,P,7900.0,4,1,2,2183.33,658.99,237.0,0.41,0.41,0.11,0.21,11056.1,11056.1,41843.9,895.99,10751.88,0.3,18956.1,1287.34
100099,634408,3,0,2023,REF0000,-1.854353562644193,9,0,0,0,0,1,33,32600.0,1.9,0,3,1,2,634,17,9.3,111.6,50400.0,0.0,1,1,0,0,0.419,IL,5.2,65000,1440.0,103.0,87.0,254,60,0.1235999999999999,0.0,1068,U,1300.0,5,2,0,2716.67,422.02,29.15,0.17,0.17,0.01,0.56,28173.6,28173.6,22226.4,451.17,5414.04,0.04,29473.6,2265.5
100100,632742,1,6,2016,REF0000,-0.564594029448867,4,1,1,1,0,1,22,32000.0,4.4,0,4,0,0,642,7,4.0,48.0,64100.0,0.0,5,5,0,0,0.229,IN,4.1,55000,1450.0,105.0,87.0,381,24,0.1418,0.0,1045,L,27100.0,0,1,0,2666.67,383.44,1303.45,0.63,0.63,0.49,0.59,37883.1,37883.1,26216.9,1686.89,20242.68,0.85,64983.1,979.78
100101,580939,6,4,2015,REF8464,0.6203396088475206,8,1,1,1,1,0,38,52300.0,5.7,0,4,1,1,691,10,8.9,106.8,132400.0,0.0,0,0,0,0,0.304,FL,4.7,55000,1370.0,115.0,95.0,822,0,0.1896999999999999,0.0,1082,P,9800.0,4,2,2,4358.33,1065.81,294.0,0.31,0.31,0.07,0.55,72952.4,72952.4,59447.6,1359.81,16317.72,0.19,82752.4,2998.52
100102,578145,19,2,2020,REF0000,0.447218198130935,5,1,1,0,0,4,30,36200.0,10.1,1,4,0,0,728,8,7.3,87.6,69300.0,0.0,2,2,0,0,0.226,MI,6.1,57000,1340.0,101.0,90.0,781,0,0.1881,0.0,1077,Y,8400.0,4,2,2,3016.67,595.39,252.0,0.28,0.28,0.08,0.14,9424.8,9424.8,59875.2,847.39,10168.68,0.23,17824.8,2169.28
100103,554766,11,6,2017,REF0000,-0.8726860822595417,4,3,1,0,0,1,25,40100.0,0.0,0,3,1,0,713,18,7.0,84.0,59300.0,0.0,1,1,0,0,0.438,IL,5.1,65000,1590.0,100.0,86.0,141,36,0.1128,0.0,1069,A,27300.0,5,2,0,3341.67,217.26,897.39,0.33,0.33,0.27,0.5,29531.4,29531.4,29768.6,1114.65,13375.8,0.68,56831.4,2227.02
100104,575514,18,0,2011,REF0000,-1.4013594244159224,11,1,0,0,1,3,39,87800.0,6.4,0,1,1,1,692,13,9.6,115.2,178500.0,0.0,2,2,0,0,0.314,NY,5.0,72000,1520.0,142.0,104.0,333,0,0.1618,0.0,996,Y,13400.0,4,2,2,7316.67,772.84,402.0,0.16,0.16,0.06,0.3,54442.5,54442.5,124057.5,1174.84,14098.08,0.15,67842.5,6141.83
100105,573157,18,5,2017,REF5451,-0.0530175918451824,12,1,1,1,1,3,47,83400.0,3.3,0,3,2,0,676,14,12.0,144.0,193600.0,0.0,1,1,0,0,0.381,IL,4.8,65000,1600.0,90.0,74.0,957,360,0.0877999999999999,0.842,1064,T,108400.0,1,2,1,6950.0,856.35,855.11,0.25,0.25,0.12,0.34,66211.2,66211.2,127388.8,1711.46,20537.52,1.3,174611.2,5238.54
100106,605097,0,2,2016,REF0000,-0.5756239320525914,12,2,1,0,0,4,45,97000.0,3.0,0,2,2,1,799,7,2.5,30.0,307100.0,0.0,0,0,0,0,0.14,WA,4.8,78000,1680.0,154.0,124.0,304,0,0.1637,0.0,1053,Q,4500.0,4,1,2,8083.33,1407.29,135.0,0.19,0.19,0.02,0.68,209749.3,209749.3,97350.7,1542.29,18507.48,0.05,214249.3,6541.04
100107,570499,22,6,2018,REF5444,-0.3985314024112483,13,1,1,0,1,3,51,36900.0,16.1,3,1,1,4,758,14,16.7,200.4,66900.0,0.0,4,4,0,0,0.386,IN,4.0,55000,1350.0,94.0,70.0,123,360,0.0493,0.969,1042,O,468200.0,1,0,1,3075.0,317.63,2493.41,0.91,0.91,0.81,0.32,21742.5,21742.5,45157.5,2811.04,33732.48,12.69,489942.5,263.96
100108,577243,8,1,2010,REF0000,-1.1033547964498025,9,6,1,1,0,1,58,59300.0,11.6,0,0,0,2,784,8,7.0,84.0,99700.0,0.0,4,4,0,0,0.262,TX,4.3,61000,1600.0,99.0,90.0,486,360,0.0513,0.76,1003,P,501700.0,1,2,1,4941.67,1204.02,2733.23,0.8,0.8,0.55,0.56,55333.5,55333.5,44366.5,3937.25,47247.0,8.46,557033.5,1004.42
100109,627063,13,0,2019,REF0000,0.09231919695622,10,2,1,1,0,3,39,68300.0,5.3,2,2,0,1,710,7,5.3,63.6,140200.0,0.0,2,2,0,0,0.159,TX,3.8,61000,1580.0,113.0,90.0,792,48,0.1246,0.0,1001,Y,22600.0,0,2,0,5691.67,427.88,600.26,0.18,0.18,0.1,0.2,27619.4,27619.4,112580.6,1028.14,12337.68,0.33,50219.4,4663.53
100110,580763,10,2,2020,REF0000,1.6761872012148349,13,1,0,1,0,4,55,42200.0,6.8,0,1,1,2,762,17,13.6,163.2,61900.0,0.0,2,2,0,0,0.358,CA,5.6,75000,2060.0,172.0,134.0,135,60,0.1025,0.0,1044,P,8600.0,0,2,0,3516.67,1262.52,183.78,0.41,0.41,0.05,0.45,27731.2,27731.2,34168.8,1446.3,17355.6,0.2,36331.2,2070.37
100111,636177,4,5,2013,REF0000,-1.1380277930871083,6,4,1,1,1,0,33,63100.0,2.4,0,1,0,2,703,12,11.1,133.2,163900.0,0.0,4,4,0,0,0.28,TX,3.7,61000,1430.0,100.0,79.0,533,36,0.1324,0.0,1005,C,30800.0,3,1,0,5258.33,2064.96,1041.34,0.59,0.59,0.2,0.33,54578.7,54578.7,109321.3,3106.3,37275.6,0.49,85378.7,2152.03
100112,630063,20,5,2022,REF0000,0.1382356109265777,8,2,1,1,0,1,32,60500.0,2.7,0,0,1,5,691,13,14.0,168.0,110200.0,0.0,5,5,0,0,0.358,NC,4.5,54000,1410.0,108.0,85.0,653,360,0.0621,0.934,1052,X,485400.0,6,1,1,5042.0,1028.98,2976.07,0.79,0.79,0.59,0.72,79454.2,79454.2,30745.8,4005.05,48060.6,8.02,564854.2,1036.62
100113,592759,14,0,2020,REF0000,-0.0348196593915411,10,1,0,1,0,4,49,23400.0,11.0,0,1,1,1,779,4,6.2,74.4,20900.0,0.0,1,1,0,0,0.306,NY,4.7,72000,1620.0,144.0,118.0,654,180,0.0486,0.74,997,R,380300.0,1,2,1,1950.0,652.55,2979.73,1.86,1.86,1.53,0.52,10784.4,10784.4,10115.6,3632.28,43587.36,16.25,391084.4,-1682.28
100114,545595,7,0,2010,REF0000,0.8732159151834475,9,0,0,1,0,1,41,37300.0,4.2,0,4,0,0,664,6,2.1,25.200000000000003,32700.0,0.0,0,0,1,0,0.171,OH,4.4,56000,1290.0,93.0,80.0,884,360,0.0948,0.778,1038,S,358900.0,1,1,1,3108.0,708.97,3012.59,1.2,1.2,0.97,0.42,13799.4,13799.4,18900.6,3721.56,44658.72,9.62,372699.4,-613.23
100115,597477,4,1,2022,REF0000,0.7834475962407937,7,2,0,1,0,3,27,91900.0,0.7,0,2,0,1,788,8,7.7,92.4,254200.0,0.0,1,1,0,0,0.23,CA,4.9,75000,1670.0,151.0,112.0,403,0,0.1773,0.0,1049,L,6900.0,4,1,2,7658.0,409.39,207.0,0.08,0.08,0.03,0.73,185566.0,185566.0,68634.0,616.39,7396.68,0.08,192466.0,7041.94
100116,617712,7,5,2010,REF0000,0.601755414399667,11,1,0,1,1,3,33,55800.0,7.1,2,4,0,0,750,5,11.8,141.60000000000002,43600.0,0.0,2,2,0,0,0.213,OH,4.7,56000,1290.0,83.0,71.0,743,48,0.1098,0.0,1043,R,7400.0,0,1,0,4650.0,405.64,191.19,0.13,0.13,0.04,0.59,25593.2,25593.2,18006.8,596.83,7161.96,0.13,32993.2,4053.17
100117,586735,12,0,2010,REF0000,0.1986940441581851,13,3,1,0,0,3,46,35900.0,5.0,3,3,0,0,670,7,16.5,198.0,24900.0,0.0,0,0,0,0,0.386,NJ,5.5,82000,1830.0,140.0,115.0,254,0,0.2087,0.0,1017,R,3800.0,4,3,2,2992.0,781.92,114.0,0.3,0.3,0.04,0.2,0.0,5029.8,19870.2,895.92,10751.04,0.11,8829.8,2095.75
100118,575778,14,2,2017,REF0000,0.900300434439563,6,3,0,0,0,1,27,29200.0,9.6,2,4,1,0,665,11,4.2,50.400000000000006,37100.0,0.0,0,0,0,0,0.323,TX,3.5,61000,1460.0,100.0,77.0,176,48,0.1341999999999999,0.0,1002,S,4800.0,3,3,0,2433.33,304.92,129.77,0.18,0.18,0.05,0.52,19143.6,19143.6,17956.4,434.69,5216.28,0.16,23943.6,1998.64
100119,621980,18,3,2018,REF0000,1.54190716411496,9,2,1,1,0,1,28,30300.0,3.0,0,4,0,0,685,7,4.8,57.6,57300.0,0.0,2,2,0,0,0.221,TX,4.7,61000,1470.0,104.0,84.0,394,36,0.1378,0.0,1003,G,16300.0,7,1,0,2525.0,799.75,555.36,0.54,0.54,0.22,0.61,35124.9,35124.9,22175.1,1355.11,16261.32,0.54,51424.9,1169.89
100120,570162,16,4,2018,REF9603,0.5633738677817904,17,1,1,1,1,2,56,76200.0,7.2,0,2,1,2,747,14,10.7,128.39999999999998,102600.0,0.0,1,1,0,1,0.452,VA,4.1,74000,1810.0,136.0,117.0,724,360,0.0384,0.845,1082,M,196500.0,1,2,1,6350.0,1057.46,920.09,0.31,0.31,0.14,0.78,80438.4,80438.4,22161.6,1977.55,23730.6,2.58,276938.4,4372.45
100121,627603,11,0,2018,REF0000,-0.0942625302361492,5,3,0,1,1,3,34,109200.0,6.0,0,0,1,2,684,13,1.6,19.200000000000003,193000.0,0.0,0,0,0,0,0.352,WI,4.3,60000,1690.0,101.0,83.0,708,180,0.0647,0.948,1097,P,218500.0,6,2,1,9100.0,1527.06,1899.77,0.38,0.38,0.21,0.66,126415.0,126415.0,66585.0,3426.83,41121.96,2.0,344915.0,5673.17
100122,582735,7,6,2022,REF0000,-0.9265375777215552,10,2,1,0,1,0,52,89900.0,3.4,2,0,0,1,749,7,15.1,181.2,66100.0,0.0,1,1,0,0,0.339,WA,4.8,78000,1720.0,148.0,122.0,807,36,0.1177999999999999,0.0,1050,Y,7300.0,0,2,0,7491.67,796.08,241.7,0.14,0.14,0.03,0.4,26770.5,26770.5,39329.5,1037.78,12453.36,0.08,34070.5,6453.89
100123,584061,12,0,2013,REF2996,0.6415079113123321,9,2,0,1,0,3,53,38900.0,6.9,0,4,1,2,679,13,23.7,284.4,56500.0,0.0,1,1,0,0,0.543,PA,4.6,61000,1420.0,88.0,77.0,527,0,0.1942,0.0,1011,D,8400.0,4,0,2,3241.67,800.49,252.0,0.32,0.32,0.08,0.58,32544.0,32544.0,23956.0,1052.49,12629.88,0.22,40944.0,2189.18
